name,price,quantity,product_id
Printer,988.01,70,1127
Microwave,607.29,91,1128
Laptop,136.74,9,1129
Fridge,587.36,58,1130
Table,12.04,45,1131
Fridge,206.92,86,1132
Heater,956.56,18,1133
Bed,337.14,6,1134
Mirror,642.01,79,1135
Printer,288.05,97,1136
Washer,948.34,38,1137
Monitor,731.27,28,1138
Bed,336.35,95,1139
Microwave,793.84,62,1140
Printer,117.08,61,1141
Lamp,398.4,61,1142
Laptop,229.01,59,1143
Fridge,686.89,57,1144
Oven,111.42,71,1145
Dryer,403.06,77,1146
TV,283.88,76,1147
TV,511.28,28,1148
Camera,356.4,82,1149
Dryer,709.35,83,1150
Oven,34.33,80,1151
Lamp,637.65,5,1152
Speaker,238.27,17,1153
Printer,276.02,73,1154
Microwave,802.25,12,1155
TV,956.01,42,1156
Oven,323.38,43,1157
Laptop,828.54,63,1158
Lamp,112.95,13,1159
Oven,637.64,37,1160
Table,753.52,23,1161
Heater,164.42,86,1162
Monitor,431.74,44,1163
Table,893.78,63,1164
TV,112.54,74,1165
Dryer,27.92,77,1166
TV,594.68,82,1167
Heater,441.18,88,1168
Phone,800.7,53,1169
Camera,924.22,56,1170
Fridge,306.16,16,1171
TV,394.52,4,1172
Bed,491.41,96,1173
Fridge,592.27,59,1174
Mirror,984.02,48,1175
Camera,700.36,62,1176
Dryer,395.65,12,1177
Table,271.13,33,1178
Table,945.18,80,1179
Computer,144.19,26,1180
Lamp,723.06,16,1181
Laptop,926.14,66,1182
Bed,668.02,94,1183
Lamp,428.82,17,1184
Lamp,207.0,30,1185
Computer,373.8,57,1186
Phone,709.8,94,1187
Monitor,653.04,65,1188
Heater,928.7,62,1189
Oven,868.19,40,1190
Camera,817.99,87,1191
Dryer,912.34,3,1192
Chair,283.57,49,1193
Fridge,375.83,20,1194
Printer,386.09,72,1195
Heater,564.85,15,1196
Laptop,671.54,99,1197
Microwave,293.85,31,1198
Microwave,29.27,4,1199
Table,405.23,75,1200
Monitor,315.44,23,1201
Table,942.76,48,1202
Fridge,889.38,55,1203
Speaker,861.71,88,1204
Oven,656.47,49,1205
Fridge,350.85,74,1206
Mirror,553.36,34,1207
Fan,817.07,91,1208
Computer,107.62,9,1209
Lamp,803.06,30,1210
Fridge,50.77,93,1211
Chair,818.26,98,1212
Washer,809.49,50,1213
Computer,60.5,55,1214
Camera,630.89,45,1215
Heater,507.43,19,1216
Dryer,178.12,79,1217
Phone,156.9,3,1218
Fridge,775.53,11,1219
Washer,572.02,90,1220
Phone,983.17,71,1221
TV,982.43,29,1222
Bed,992.74,54,1223
Dryer,127.43,93,1224
Chair,938.87,17,1225
Monitor,252.12,86,1226
Chair,463.63,87,1227
Fan,759.83,62,1228
Fridge,211.58,83,1229
Washer,570.65,1,1230
Bed,193.96,73,1231
Table,113.69,67,1232
Washer,125.39,60,1233
Heater,364.06,10,1234
Bed,14.61,36,1235
Computer,430.61,78,1236
Phone,667.56,59,1237
Lamp,407.67,93,1238
Oven,94.94,45,1239
Bed,72.06,22,1240
Washer,285.34,1,1241
Dryer,177.62,84,1242
Laptop,965.44,73,1243
Phone,159.72,35,1244
Oven,807.41,59,1245
Speaker,590.25,89,1246
Bed,573.59,52,1247
Heater,516.96,75,1248
Bed,972.05,13,1249
Oven,370.21,6,1250
Lamp,790.04,42,1251
Mirror,559.74,73,1252
Fan,401.68,67,1253
Phone,955.91,89,1254
Bed,602.33,27,1255
Oven,127.73,83,1256
Oven,423.36,38,1257
Washer,783.77,43,1258
Lamp,696.81,80,1259
Mirror,917.18,18,1260
Heater,266.78,16,1261
Monitor,760.61,1,1262
Heater,465.28,97,1263
TV,577.87,87,1264
Washer,955.5,36,1265
Dryer,979.49,15,1266
Table,862.98,33,1267
Printer,365.51,33,1268
Oven,888.82,78,1269
Lamp,642.22,59,1270
Heater,435.7,22,1271
Speaker,45.39,23,1272
Mirror,772.43,11,1273
Chair,507.08,22,1274
Oven,788.33,84,1275
Oven,750.54,2,1276
Bed,795.63,42,1277
Phone,307.64,81,1278
Oven,802.79,73,1279
Printer,553.36,4,1280
Monitor,478.59,86,1281
Phone,678.37,16,1282
Chair,31.15,25,1283
Bed,111.29,30,1284
TV,299.26,88,1285
Laptop,983.16,65,1286
Dryer,148.35,1,1287
Heater,337.29,56,1288
Oven,60.54,64,1289
Printer,337.96,34,1290
Dryer,327.12,8,1291
Fridge,947.34,28,1292
Heater,846.7,87,1293
Fridge,388.94,91,1294
Chair,34.52,86,1295
Computer,832.72,53,1296
Mirror,663.93,54,1297
Heater,160.84,52,1298
Fan,996.11,90,1299
Computer,109.23,92,1300
Washer,868.44,10,1301
Phone,301.32,58,1302
Speaker,441.0,55,1303
Mirror,797.5,49,1304
Mirror,680.73,30,1305
Washer,938.49,91,1306
Lamp,624.93,10,1307
Mirror,106.83,49,1308
Fridge,885.52,30,1309
Oven,771.46,44,1310
Monitor,714.75,11,1311
Monitor,63.2,39,1312
Microwave,402.26,59,1313
Fridge,175.76,23,1314
Washer,823.68,17,1315
Speaker,703.52,85,1316
Oven,884.25,45,1317
Oven,966.91,28,1318
Microwave,777.0,11,1319
Washer,994.29,40,1320
Fridge,618.62,46,1321
Lamp,46.76,45,1322
Washer,24.11,42,1323
Monitor,348.68,94,1324
Lamp,825.24,6,1325
Microwave,867.47,3,1326
Fridge,961.2,49,1327
Printer,74.47,19,1328
Laptop,54.13,96,1329
Laptop,914.15,49,1330
Lamp,312.0,56,1331
Chair,562.41,62,1332
Mirror,982.62,9,1333
TV,406.44,87,1334
Computer,669.21,39,1335
Printer,406.87,20,1336
Fan,770.51,88,1337
Fan,532.44,6,1338
Mirror,245.15,63,1339
Mirror,278.59,29,1340
Printer,265.48,34,1341
Monitor,537.0,66,1342
Camera,706.16,59,1343
Bed,949.79,68,1344
Table,697.15,50,1345
Speaker,783.38,85,1346
Laptop,177.24,79,1347
Washer,380.32,7,1348
Laptop,419.64,44,1349
Speaker,689.52,61,1350
Heater,302.93,28,1351
Lamp,310.26,19,1352
Dryer,362.33,94,1353
Mirror,812.2,50,1354
Phone,581.81,2,1355
Oven,84.52,76,1356
Printer,87.46,94,1357
Microwave,377.57,55,1358
Mirror,768.93,46,1359
Printer,691.8,12,1360
Bed,710.9,29,1361
Speaker,769.54,28,1362
Lamp,294.28,56,1363
Phone,552.77,23,1364
TV,547.92,27,1365
Laptop,742.24,36,1366
Fridge,957.3,87,1367
Speaker,285.21,89,1368
Speaker,795.35,89,1369
Microwave,663.37,78,1370
Heater,584.44,72,1371
Fan,777.13,78,1372
Dryer,944.59,15,1373
Lamp,46.32,28,1374
Monitor,155.93,72,1375
Phone,758.72,86,1376
Table,92.95,72,1377
Printer,520.96,25,1378
Chair,227.66,48,1379
Lamp,281.55,86,1380
Monitor,704.82,90,1381
Speaker,39.89,38,1382
Monitor,874.59,49,1383
Printer,450.03,74,1384
Printer,507.37,59,1385
Microwave,544.65,53,1386
Table,649.09,8,1387
Speaker,351.41,2,1388
Washer,110.1,44,1389
Heater,325.2,4,1390
Fan,176.46,32,1391
Microwave,560.57,21,1392
Lamp,324.85,86,1393
Speaker,958.49,17,1394
Camera,966.08,77,1395
Lamp,623.92,60,1396
Fridge,621.32,22,1397
Lamp,985.52,71,1398
Dryer,888.41,10,1399
Camera,767.42,39,1400
TV,320.45,75,1401
Dryer,371.88,49,1402
Printer,209.25,31,1403
Monitor,492.28,25,1404
Printer,990.46,42,1405
Computer,913.03,51,1406
Bed,127.17,73,1407
Bed,34.94,40,1408
Monitor,899.65,66,1409
Mirror,541.8,76,1410
Speaker,208.19,61,1411
Lamp,676.92,92,1412
Heater,647.78,38,1413
Oven,130.86,34,1414
Fridge,267.0,33,1415
Mirror,69.48,78,1416
Camera,217.76,5,1417
Dryer,140.98,50,1418
Washer,201.3,30,1419
Microwave,688.61,2,1420
Bed,59.0,63,1421
Heater,110.84,54,1422
Dryer,142.83,11,1423
Printer,323.38,71,1424
TV,305.76,91,1425
Bed,262.51,42,1426
Oven,753.03,31,1427
Chair,998.04,77,1428
Camera,538.64,6,1429
Speaker,944.76,24,1430
Washer,402.64,97,1431
Computer,115.62,64,1432
Bed,414.69,33,1433
Laptop,303.17,70,1434
Fan,498.47,99,1435
Microwave,660.47,25,1436
Table,466.44,26,1437
Oven,935.81,8,1438
Monitor,885.92,82,1439
Dryer,704.96,89,1440
Chair,494.79,79,1441
Dryer,140.37,18,1442
Speaker,403.04,53,1443
Fridge,707.36,6,1444
Fridge,292.04,44,1445
Dryer,112.95,34,1446
Printer,908.82,45,1447
Laptop,711.96,38,1448
Lamp,619.12,21,1449
Mirror,794.57,2,1450
Table,837.29,13,1451
Printer,488.62,38,1452
Table,882.38,81,1453
Monitor,917.25,47,1454
Bed,278.84,99,1455
TV,611.47,65,1456
Washer,531.32,36,1457
Bed,542.57,51,1458
Phone,938.29,15,1459
Dryer,312.14,90,1460
Chair,983.6,45,1461
Mirror,903.11,47,1462
Table,464.14,6,1463
Speaker,819.28,62,1464
Printer,771.36,29,1465
Heater,681.12,77,1466
Washer,326.64,49,1467
Fridge,204.49,72,1468
Computer,674.81,84,1469
Fan,844.54,42,1470
Heater,26.09,86,1471
Camera,646.38,41,1472
Dryer,448.44,26,1473
Phone,899.11,65,1474
Lamp,328.26,87,1475
Fridge,479.44,44,1476
Speaker,519.62,39,1477
Heater,149.04,26,1478
Monitor,715.76,57,1479
Dryer,832.17,45,1480
Dryer,67.33,93,1481
Computer,298.47,2,1482
Speaker,47.66,67,1483
Computer,956.98,55,1484
Table,670.5,11,1485
Microwave,964.56,55,1486
Microwave,536.18,44,1487
Microwave,804.05,14,1488
Phone,380.67,93,1489
Mirror,360.28,2,1490
Chair,384.49,38,1491
Oven,661.28,51,1492
Chair,365.86,99,1493
Fridge,901.36,41,1494
Fridge,983.44,99,1495
Camera,40.12,27,1496
Mirror,201.69,90,1497
Monitor,121.13,90,1498
Table,51.94,58,1499
Fan,235.46,63,1500
Dryer,452.33,7,1501
Lamp,838.62,16,1502
Monitor,229.61,59,1503
Laptop,499.01,47,1504
Oven,930.32,95,1505
Laptop,670.54,8,1506
Microwave,800.1,78,1507
TV,555.48,88,1508
Bed,980.66,28,1509
Printer,592.78,75,1510
Computer,55.06,59,1511
Monitor,206.0,37,1512
Table,410.73,26,1513
Laptop,605.26,79,1514
Mirror,774.21,98,1515
Heater,418.96,42,1516
Printer,712.96,56,1517
Computer,791.97,32,1518
TV,324.09,84,1519
Laptop,979.48,11,1520
Fridge,653.16,56,1521
Computer,882.19,26,1522
Fan,560.38,39,1523
Printer,744.19,73,1524
Fridge,772.84,39,1525
Monitor,909.17,9,1526
Table,158.85,93,1527
Table,562.7,53,1528
Bed,434.09,68,1529
Oven,923.93,73,1530
Heater,114.04,93,1531
TV,982.75,43,1532
Printer,876.7,63,1533
Oven,83.09,15,1534
Laptop,496.06,18,1535
Microwave,720.38,18,1536
Printer,740.77,11,1537
Phone,907.43,69,1538
Computer,801.87,94,1539
Microwave,317.82,33,1540
Table,503.45,57,1541
Chair,704.77,78,1542
Fan,147.05,30,1543
Fridge,202.05,63,1544
Fridge,486.23,84,1545
Heater,305.26,12,1546
Chair,863.93,38,1547
Lamp,590.41,4,1548
TV,355.18,67,1549
Phone,850.34,18,1550
Lamp,806.83,66,1551
Oven,998.37,55,1552
Table,848.83,2,1553
Monitor,420.31,52,1554
Table,136.22,12,1555
Microwave,842.23,30,1556
Phone,69.16,3,1557
Table,356.77,25,1558
Oven,920.54,56,1559
Microwave,961.16,29,1560
Washer,644.16,30,1561
Laptop,691.76,45,1562
Fridge,52.03,69,1563
Fridge,519.34,62,1564
Camera,551.4,31,1565
Washer,346.7,25,1566
Laptop,77.91,40,1567
Table,236.62,94,1568
Laptop,364.4,21,1569
Dryer,440.79,87,1570
Microwave,595.02,24,1571
Bed,725.17,12,1572
Dryer,324.46,53,1573
Chair,335.66,94,1574
Bed,29.49,13,1575
Fridge,50.47,34,1576
Lamp,265.24,4,1577
Mirror,742.84,72,1578
Microwave,632.03,59,1579
Dryer,772.09,44,1580
Laptop,771.23,13,1581
Computer,858.0,25,1582
Mirror,723.12,91,1583
Dryer,979.22,16,1584
Fan,899.84,23,1585
Mirror,590.85,98,1586
Microwave,592.28,81,1587
Mirror,43.92,65,1588
Microwave,998.54,69,1589
Chair,140.26,7,1590
Camera,742.94,51,1591
Table,822.81,31,1592
Washer,379.32,84,1593
Table,204.88,17,1594
Monitor,107.77,82,1595
TV,751.12,30,1596
Speaker,458.13,77,1597
Dryer,716.58,75,1598
Computer,916.25,18,1599
Washer,155.12,55,1600
Table,919.98,99,1601
Heater,417.51,41,1602
TV,312.21,89,1603
Phone,943.63,28,1604
Speaker,990.75,35,1605
Camera,206.9,59,1606
Mirror,660.27,15,1607
Fridge,115.43,9,1608
Microwave,654.4,53,1609
Printer,829.04,45,1610
Oven,687.65,19,1611
Camera,423.16,92,1612
Camera,389.24,91,1613
Printer,399.19,88,1614
Computer,593.81,72,1615
Dryer,882.75,75,1616
Lamp,929.78,67,1617
TV,62.99,22,1618
Fridge,189.81,77,1619
Lamp,121.1,12,1620
Laptop,201.4,23,1621
Mirror,353.14,61,1622
Speaker,511.47,40,1623
Mirror,633.17,78,1624
Heater,734.82,34,1625
Fridge,891.21,89,1626
Fan,989.2,56,1627
Oven,666.23,88,1628
Phone,846.91,88,1629
Chair,780.26,93,1630
Printer,314.46,15,1631
Fridge,876.94,94,1632
Fan,52.34,62,1633
TV,10.36,44,1634
Camera,281.0,40,1635
Camera,467.48,66,1636
TV,641.98,93,1637
Speaker,110.75,49,1638
Speaker,676.28,63,1639
Speaker,803.8,95,1640
Lamp,193.46,16,1641
Monitor,420.97,96,1642
Heater,524.79,29,1643
Oven,457.29,9,1644
Heater,801.83,84,1645
Heater,960.92,16,1646
Microwave,800.96,83,1647
Camera,87.21,60,1648
Speaker,806.89,65,1649
Washer,75.93,65,1650
TV,243.61,56,1651
Monitor,161.57,50,1652
Oven,205.54,62,1653
Fan,533.03,66,1654
Mirror,674.97,75,1655
Dryer,475.62,95,1656
Lamp,960.1,11,1657
Heater,247.89,36,1658
Laptop,765.51,3,1659
Printer,871.48,2,1660
Laptop,566.45,74,1661
Fridge,461.66,43,1662
Dryer,600.22,68,1663
Fridge,434.52,37,1664
Heater,559.64,14,1665
Camera,422.76,36,1666
Dryer,406.47,16,1667
Fridge,698.39,51,1668
Washer,101.92,74,1669
Phone,174.88,83,1670
Chair,852.69,67,1671
Mirror,773.37,46,1672
Monitor,288.64,42,1673
Bed,383.5,5,1674
Lamp,926.77,79,1675
Fridge,819.9,16,1676
Fan,618.2,85,1677
Mirror,229.28,90,1678
Laptop,53.81,43,1679
Bed,436.95,83,1680
Laptop,675.9,87,1681
Chair,830.2,21,1682
Laptop,854.16,47,1683
Speaker,42.45,61,1684
Laptop,251.72,51,1685
Oven,345.7,67,1686
Speaker,196.84,72,1687
Bed,804.95,49,1688
Lamp,769.79,19,1689
Heater,521.66,78,1690
Bed,983.1,66,1691
TV,152.62,52,1692
Oven,900.66,97,1693
Table,125.3,68,1694
Bed,171.55,49,1695
Mirror,699.26,30,1696
Fridge,118.47,68,1697
TV,570.19,70,1698
Dryer,426.03,28,1699
Oven,731.19,11,1700
Camera,901.67,53,1701
Lamp,772.17,7,1702
Table,851.19,13,1703
Table,42.62,66,1704
Monitor,317.09,68,1705
Laptop,520.28,64,1706
Camera,421.79,9,1707
Computer,238.94,12,1708
Speaker,314.8,82,1709
Printer,945.98,35,1710
Phone,301.24,4,1711
Dryer,360.37,34,1712
Oven,13.67,20,1713
Lamp,846.63,4,1714
Laptop,163.29,94,1715
Dryer,212.1,27,1716
Table,262.71,92,1717
Washer,885.78,70,1718
Fridge,214.39,23,1719
Bed,799.55,85,1720
Lamp,809.97,78,1721
Laptop,927.75,91,1722
TV,124.41,32,1723
Monitor,225.11,39,1724
Speaker,745.47,6,1725
Table,204.04,50,1726
Fan,293.47,10,1727
Camera,175.07,94,1728
Oven,180.97,57,1729
Lamp,486.74,62,1730
Table,118.59,9,1731
Phone,328.48,97,1732
Mirror,432.33,51,1733
Camera,34.3,17,1734
Camera,394.45,22,1735
Speaker,103.18,96,1736
Washer,498.64,43,1737
Washer,827.48,70,1738
Microwave,820.24,4,1739
Chair,89.64,60,1740
Washer,605.22,89,1741
Monitor,836.24,95,1742
Dryer,245.59,12,1743
Lamp,764.31,42,1744
Washer,891.86,36,1745
Table,808.06,27,1746
Mirror,116.23,49,1747
Table,18.97,3,1748
Bed,199.81,7,1749
Laptop,277.77,50,1750
Fridge,620.02,12,1751
Computer,390.43,43,1752
Oven,706.37,22,1753
Washer,359.54,22,1754
Speaker,162.88,81,1755
Monitor,319.56,9,1756
Bed,885.48,88,1757
Speaker,958.95,86,1758
Washer,215.44,65,1759
Bed,790.58,12,1760
Computer,280.62,36,1761
TV,888.26,99,1762
TV,173.89,91,1763
Bed,669.3,33,1764
TV,93.37,98,1765
Laptop,974.15,87,1766
Dryer,703.63,20,1767
Chair,843.4,54,1768
Printer,571.0,57,1769
Printer,482.03,62,1770
Monitor,625.66,58,1771
Monitor,533.45,67,1772
Monitor,474.69,93,1773
Printer,761.86,33,1774
Mirror,186.42,8,1775
Oven,179.46,16,1776
Fan,437.52,96,1777
Printer,327.54,95,1778
Speaker,83.38,45,1779
Lamp,846.03,86,1780
Oven,773.89,82,1781
Lamp,548.48,78,1782
Oven,979.53,99,1783
Monitor,81.87,49,1784
Table,769.0,92,1785
Mirror,273.71,73,1786
Oven,374.91,37,1787
Heater,227.09,85,1788
Computer,791.15,27,1789
Fan,152.8,56,1790
Bed,841.62,38,1791
Fridge,664.96,51,1792
Printer,68.43,35,1793
Washer,812.87,11,1794
TV,631.48,96,1795
Speaker,905.93,85,1796
Laptop,751.24,16,1797
Printer,565.51,46,1798
Phone,838.18,43,1799
TV,285.27,24,1800
Table,551.48,61,1801
Microwave,300.68,47,1802
Speaker,968.52,12,1803
Oven,233.93,22,1804
Speaker,25.58,11,1805
Phone,332.6,66,1806
Dryer,507.48,68,1807
TV,38.08,52,1808
Printer,563.66,37,1809
Fridge,875.54,50,1810
Speaker,707.68,98,1811
Fan,626.74,69,1812
Chair,956.4,73,1813
Bed,958.7,68,1814
Oven,826.02,80,1815
Printer,611.66,53,1816
TV,492.89,95,1817
Camera,23.18,41,1818
Dryer,610.2,82,1819
Laptop,989.2,34,1820
TV,819.92,19,1821
Lamp,347.2,68,1822
Printer,160.53,22,1823
Fan,786.22,57,1824
Fridge,746.5,52,1825
Dryer,967.38,87,1826
Phone,876.09,81,1827
Chair,560.11,79,1828
Printer,110.27,90,1829
Table,488.67,14,1830
Computer,320.56,4,1831
Fridge,517.28,90,1832
Microwave,308.68,82,1833
Speaker,863.2,77,1834
Microwave,845.88,30,1835
Chair,322.31,47,1836
Camera,603.59,46,1837
Fan,435.88,90,1838
Bed,910.0,70,1839
Printer,195.49,9,1840
Lamp,700.75,47,1841
Camera,970.67,49,1842
Bed,183.52,65,1843
Fan,209.95,67,1844
Phone,696.79,62,1845
Phone,781.36,10,1846
Chair,495.64,12,1847
Mirror,613.59,64,1848
Fan,220.56,32,1849
Oven,481.85,23,1850
Mirror,120.95,34,1851
Phone,328.21,64,1852
Printer,291.93,48,1853
Microwave,450.18,85,1854
Fan,930.83,74,1855
Monitor,189.45,87,1856
Microwave,407.37,92,1857
Speaker,619.44,74,1858
Camera,947.09,20,1859
Bed,141.82,88,1860
Fan,918.7,58,1861
Monitor,90.24,56,1862
Microwave,485.93,53,1863
Bed,460.04,89,1864
TV,217.51,90,1865
Bed,353.99,71,1866
Washer,459.62,52,1867
Lamp,866.56,36,1868
Monitor,955.51,81,1869
Fan,523.74,96,1870
Chair,871.4,34,1871
Computer,612.09,6,1872
Computer,355.6,61,1873
Bed,202.25,14,1874
Monitor,419.0,12,1875
Mirror,527.6,44,1876
Printer,54.0,70,1877
Microwave,154.38,75,1878
Mirror,604.18,83,1879
Bed,232.75,67,1880
Lamp,838.95,63,1881
Table,333.67,17,1882
Fan,113.79,1,1883
Heater,92.7,14,1884
Dryer,937.75,49,1885
Mirror,126.84,23,1886
Table,149.5,34,1887
Mirror,864.04,1,1888
Washer,261.75,74,1889
Phone,669.29,26,1890
Fridge,818.56,58,1891
Phone,611.11,59,1892
Washer,957.91,67,1893
Microwave,711.79,15,1894
Phone,121.62,59,1895
Computer,562.83,29,1896
Computer,721.0,86,1897
Monitor,803.94,67,1898
Washer,36.06,23,1899
Table,721.69,73,1900
Dryer,827.42,81,1901
Bed,749.37,36,1902
Heater,517.23,28,1903
Lamp,463.44,99,1904
TV,553.92,58,1905
Phone,707.6,8,1906
Speaker,923.69,30,1907
Fridge,620.86,11,1908
TV,888.96,94,1909
Oven,704.24,72,1910
Mirror,77.65,8,1911
Camera,505.82,66,1912
Table,293.62,26,1913
Oven,292.32,14,1914
Bed,362.37,78,1915
Laptop,321.59,65,1916
Washer,582.82,42,1917
Fridge,686.77,45,1918
Table,276.06,20,1919
Lamp,138.46,68,1920
Fridge,68.22,40,1921
Dryer,580.0,66,1922
Chair,194.27,82,1923
Phone,19.16,60,1924
Printer,928.48,99,1925
Camera,541.77,6,1926
Table,101.52,67,1927
Monitor,844.49,76,1928
Monitor,983.37,64,1929
Fridge,454.11,70,1930
Washer,52.06,75,1931
Laptop,126.37,5,1932
Dryer,387.84,46,1933
Table,886.67,33,1934
Camera,156.56,53,1935
TV,825.75,49,1936
Washer,24.83,84,1937
Microwave,462.81,87,1938
Speaker,647.95,69,1939
Heater,69.78,22,1940
Computer,618.62,77,1941
Table,944.96,32,1942
Fridge,168.66,97,1943
Laptop,732.32,92,1944
Heater,613.0,62,1945
Computer,193.27,78,1946
Speaker,16.14,31,1947
Oven,19.19,83,1948
Table,536.77,76,1949
Camera,943.35,97,1950
Fan,647.86,55,1951
Fan,717.16,12,1952
Computer,498.93,83,1953
Phone,586.07,93,1954
Heater,135.1,19,1955
Table,878.05,86,1956
Speaker,763.18,68,1957
Printer,998.22,30,1958
Camera,304.75,34,1959
Laptop,234.75,46,1960
Chair,133.91,43,1961
Fan,964.57,94,1962
Lamp,783.08,76,1963
Fridge,174.66,84,1964
Mirror,557.16,57,1965
Computer,419.63,83,1966
Fan,159.97,36,1967
Laptop,170.45,46,1968
Microwave,963.84,48,1969
Lamp,311.91,3,1970
Monitor,942.02,4,1971
TV,84.85,59,1972
TV,466.2,4,1973
Fridge,138.32,85,1974
Dryer,14.74,39,1975
Monitor,558.23,17,1976
Laptop,122.76,96,1977
Dryer,724.8,14,1978
Dryer,701.14,12,1979
Mirror,184.57,98,1980
Fridge,942.32,94,1981
Oven,723.83,83,1982
Fridge,304.99,75,1983
Phone,712.14,89,1984
Laptop,734.61,21,1985
Monitor,348.8,67,1986
Printer,381.83,82,1987
Monitor,365.52,75,1988
Printer,620.45,29,1989
Table,901.41,93,1990
Mirror,181.46,74,1991
Speaker,876.45,5,1992
Fridge,37.38,80,1993
Chair,663.74,56,1994
Bed,420.29,93,1995
Computer,793.37,45,1996
Computer,723.99,13,1997
Dryer,485.31,67,1998
TV,647.43,96,1999
Camera,506.76,41,2000
Speaker,813.4,64,2001
Microwave,481.32,60,2002
Bed,527.92,99,2003
Bed,258.02,18,2004
Laptop,608.99,73,2005
Speaker,309.88,99,2006
Computer,581.51,31,2007
Table,177.98,73,2008
TV,167.87,15,2009
Microwave,422.86,26,2010
Camera,432.55,14,2011
Oven,275.43,42,2012
Phone,140.28,23,2013
Bed,48.82,82,2014
Microwave,34.98,69,2015
Camera,278.83,1,2016
Heater,467.23,23,2017
Mirror,728.98,37,2018
Chair,480.12,98,2019
Chair,905.01,12,2020
Microwave,44.87,53,2021
Lamp,188.85,5,2022
Computer,345.13,72,2023
Camera,581.72,67,2024
Speaker,854.21,77,2025
Table,356.7,16,2026
Oven,275.31,25,2027
Oven,71.27,3,2028
Speaker,823.09,98,2029
Mirror,385.87,82,2030
Laptop,575.83,36,2031
Dryer,983.72,15,2032
Camera,11.58,75,2033
Laptop,154.0,50,2034
Monitor,781.32,54,2035
Table,807.08,49,2036
Printer,771.55,72,2037
Fan,541.63,75,2038
Computer,979.07,62,2039
Table,402.22,32,2040
Speaker,605.92,80,2041
Phone,72.74,89,2042
TV,415.76,18,2043
Mirror,725.28,60,2044
Fan,246.35,17,2045
Laptop,944.39,89,2046
Laptop,689.92,87,2047
Printer,294.7,45,2048
Washer,771.31,75,2049
Bed,92.33,22,2050
Microwave,975.03,56,2051
Dryer,58.79,65,2052
Fan,934.12,71,2053
Washer,260.33,59,2054
TV,760.25,49,2055
Lamp,10.07,52,2056
Monitor,261.7,93,2057
Speaker,751.61,81,2058
Speaker,537.01,52,2059
Speaker,123.8,62,2060
TV,399.69,8,2061
Computer,381.79,70,2062
Speaker,572.48,2,2063
Chair,671.3,1,2064
Computer,842.42,70,2065
Fan,502.26,12,2066
TV,398.1,72,2067
Oven,152.54,67,2068
TV,806.77,52,2069
Monitor,716.24,64,2070
Laptop,414.59,82,2071
Bed,523.25,98,2072
Laptop,668.53,48,2073
Fridge,173.16,76,2074
Phone,36.93,56,2075
Speaker,324.33,52,2076
Fan,599.63,80,2077
Camera,491.74,34,2078
Washer,695.63,93,2079
Lamp,821.49,53,2080
Fridge,493.56,23,2081
Microwave,142.92,15,2082
Heater,852.12,5,2083
Camera,579.24,96,2084
Bed,742.54,39,2085
Camera,707.62,46,2086
Camera,968.53,98,2087
Bed,302.35,72,2088
Lamp,708.25,69,2089
Lamp,372.02,43,2090
Heater,401.46,30,2091
Bed,238.29,60,2092
Computer,350.57,10,2093
Computer,948.81,96,2094
Speaker,299.65,53,2095
Computer,253.53,54,2096
Mirror,587.31,7,2097
Washer,265.46,23,2098
Computer,478.65,17,2099
Monitor,835.83,93,2100
Laptop,238.1,16,2101
Fridge,432.42,39,2102
Table,614.38,10,2103
Oven,550.17,29,2104
Mirror,974.98,53,2105
Laptop,683.57,14,2106
Fan,742.55,72,2107
Microwave,967.29,56,2108
Lamp,420.29,55,2109
Camera,361.83,44,2110
Printer,53.42,59,2111
Mirror,192.36,88,2112
Heater,244.82,55,2113
Microwave,191.67,83,2114
Microwave,757.24,66,2115
Chair,540.52,96,2116
Oven,670.96,51,2117
Monitor,822.26,91,2118
Camera,238.47,49,2119
TV,332.66,45,2120
Computer,711.28,30,2121
Lamp,398.83,35,2122
Laptop,38.98,98,2123
Microwave,440.61,17,2124
TV,909.19,94,2125
Bed,414.93,1,2126
Monitor,338.93,4,2127
Fridge,989.63,52,2128
Printer,647.97,83,2129
Camera,372.34,12,2130
TV,111.0,70,2131
Speaker,789.97,97,2132
TV,710.99,36,2133
Oven,922.7,70,2134
Table,225.1,41,2135
Monitor,123.78,51,2136
Camera,726.83,89,2137
Chair,211.36,75,2138
Chair,184.34,76,2139
Laptop,326.61,64,2140
Oven,818.66,99,2141
Washer,544.14,26,2142
Lamp,55.39,38,2143
Microwave,469.26,28,2144
Monitor,687.14,70,2145
Fridge,542.98,76,2146
Heater,576.73,83,2147
Heater,232.53,60,2148
Monitor,849.26,16,2149
Dryer,565.78,91,2150
Bed,716.11,11,2151
Mirror,982.05,13,2152
Phone,433.92,81,2153
Speaker,882.26,95,2154
Camera,17.21,46,2155
Camera,43.07,1,2156
Monitor,594.38,75,2157
Fan,318.33,5,2158
Heater,255.79,1,2159
Chair,285.16,77,2160
Phone,325.22,51,2161
Fridge,731.66,54,2162
Printer,573.5,76,2163
Computer,791.15,73,2164
Monitor,831.89,76,2165
Table,844.51,33,2166
Fan,420.5,32,2167
Mirror,427.06,16,2168
Fridge,927.0,40,2169
